ParlaMint-GB_2017-09-08-lords.u1	That the Bill be now read a second time.
ParlaMint-GB_2017-09-08-lords.u47	My Lords, I congratulate the noble Lord, Lord Grocott, very sincerely on his persistence and on his success in the lottery—or raffle or lucky dip. Despite what the noble Lord, Lord True, has just said, it is not a ballot in the true sense; it is yet another curious anomaly that we should perhaps deal with on another occasion. I and my colleagues will be pleased to give constructive support to the Bill and, with the unusual two-year Session that we have, hope that it will make progress to the other House and achieve cross-party endorsement there The noble Lord gave a very clear account of the Bill’s purpose, which I do not need to repeat. However, it is surely necessary to provide some historic context to dispel some misrepresentations, some of them mentioned again today The invention of hereditary Peers’ by-elections was the product of the so-called Weatherill amendment in May 1999. In effect, this was grasped by the then Labour Government and the Conservative Opposition in your Lordships’ House as a short cut to try to prevent last-ditch filibustering over the former’s limited reforms of the composition of this House. It was a simple agreement between the two parties, with no involvement by the Liberal Democrats. I do not think that there was even any participation—formally, at least—by the Cross-Benchers, despite its very considerable significance for their Benches. Cynics could describe it as a two-party stitch-up The then Leader of the Liberal Democrat Peers, my noble friend Lord Rodgers of Quarry Bank, challenged the need for that amendment in the debate on 11 May 1999 as follows: “There are many noble Lords who could make a valuable contribution to a post-Royal Commission House, if that turns out to be not wholly elected. But their future should be as life Peers, not as residual elected representatives of the hereditary peerage” Even more relevant to today’s debate, he went on to express serious scepticism about the claims that these fudged provisions would be strictly temporary. With his proverbial prescience, he said: “The noble Lord, Lord Weatherill, referred to them as ‘temporary provisions’. The noble and learned Lord the Lord Chancellor made it plain today, using strong words, that this would last only through the transitional House and that the transitional House would be brought to an end in the next Parliament” I underline those words. He continued: “However, if I were a betting man I would lay long odds that if Amendment No. 31 is carried, there will still be hereditary Peers in this House in 10 years’ time and possibly for much longer”.—[Official Report, 11/5/1999; cols. 1098-1100.] This two-party fix was intended to last for perhaps 18 months; it is long past its sell-by date 18 years later I have some sympathy with the objections of some of the remaining hereditary Peers—if they do not regard it as an insult, perhaps I could refer to them as the “remainers” in this context. They were, after all, given explicit assurances by very senior government Ministers, supported by the Conservative Opposition, that this curious anomaly would stay only until the proposed full, comprehensive, democratic reform was implemented. I refer to the argument put forward, not least by my noble friend Lord Rennard and the noble Lord, Lord Pannick, about the notion of “binding” agreements being totally irrelevant. In that context, it was an intention of the then Ministers that in the following Parliament further reform would take place. It was not, in the same sense, a binding resolution on this or indeed the other House that every succeeding Parliament would have to fulfil those obligations. In that sense, I think that that “binding” suggestion was illegitimate However, the Blair Government failed to deliver on their various manifesto promises in that respect and, as has been mentioned, the noble Lord, Lord Grocott, was a very distinguished member of that Government. Therefore, he must also acknowledge that, if the coalition Government’s proposals of 2012 for Lords reform, backed by all parties, had been followed through, this anachronism would have been removed and there would be no necessity for his further attacks today Sadly, despite the best efforts of the then Sir George Young—now the noble Lord, Lord Young of Cookham —that Bill failed, even with a record 338 majority in the Commons for its Second Reading. It was not defeated, despite some post-truth claims, not least in this House. It was actually supported by majorities in all three major parties, but the Labour Front Bench decided to play silly party games with Conservative rebels, refusing to agree to any timetabling of its Committee stages There are some Members—and they have been vocal today—who are still clearly awaiting that wholesale reform. I have always been committed to a major reform with cross-party support, so I understand their position. However, those purist supporters who are awaiting wholesale reform, and are using that as an excuse not to make any incremental changes to the way in which this House is composed, seem to be taking a completely ludicrous position in an Alice in Wonderland world. Taking the view that maintaining this absurd anachronism helps to gain and maintain support for full democratic change is an illusion as well. I do not believe that that tactic holds water any longer Clearly, the overloaded agenda of Brexit ahead of us means that Parliament will not have time to process anything comparable to the cross-party proposals of 2012 I do not believe that any tweaking, as suggested by the noble Lord, Lord Cope, would be accepted by the electorate. I do not think that the public would see that as a real improvement and I do not think that we in this House would feel comfortable with such a minor change However, I believe that the continuation of this now totally discredited and outdated stitch-up does nothing to enhance the reputation of the House of Lords. It is surely time for it to go. In particular, I hope that the Minister was listening very carefully to his noble friend Lady Berridge. It is a clear priority for the Government to take an initiative in this respect and give full support to the Bill proposed by the noble Lord, Lord Grocott, not least in regard to gender and ethnic equality. I support the Bill.
ParlaMint-GB_2017-09-08-lords.u48	For a second time, it is my pleasure to congratulate my noble friend on the Bill and to give it a very warm welcome Of course, I was not here and I did not vote for that deal in the last century, and I have to tell the House that I do not feel bound by it. As I said this time last year, there are hundreds of reasons for supporting this Bill, not least the hundreds of male sons of earlier honoured men who over time have taken their seats here, not because of their own attributes but because of those of their forebears. Surely in 2017 there can be no one outside of the hereditaries themselves who thinks that our legislators should be chosen by the deeds of their grandfathers, their great-grandfathers or their great-great-grandfathers—very rarely their grandmothers It is true that the hereditaries in the House today have shown their value, and many—probably most, if not all—could well be here as life Peers, given their own accomplishments. So this Bill is not to say farewell to them, as the noble Lord, Lord Cormack, said, but simply to say that when they leave us—by retirement or through a higher calling perhaps—they should not be replaced Everyone agrees that this Chamber is too big and should be reduced in size—a size which far outnumbers the democratically elected House. I say to the noble Lord, Lord True, that the recent flood of Conservatives who have already been put here more than makes good for any fall-off there may be if the hereditaries are not replaced. However, I am grateful to him for confessing that it is the Conservative interest, not democracy, that leads some to resist the Bill I also say to the noble Lord, Lord Mancroft, that I accept what he said about the independence and expertise of your Lordships’ House, but surely he should be arguing for more Members of the Cross Benches and fewer of the political appointments, rather than continuing to appoint Peers by who their father, grandfather or whatever was So surely it is time to take forward this very modest measure. My noble friend is making only a very slow and slight attempt to reduce our numbers, but it is surely right to do that It is true that we would prefer greater changes, discussed by a constitutional convention rather than in piecemeal measures, but in the absence of that approach, surely this Bill is appropriate. It is tidy, measured and reasonable and it might even be well drafted The noble Lord, Lord Hamilton, who I think is not in his place, asked whether the whim of the Prime Minister to appoint us is better than hereditary by-elections. But I have to say: we are an appointed House. That was probably the whim of a former Prime Minister who first appointed the forebears of the hereditaries who are here today. I hesitate to say this in the presence of one of the Bishops who is a Member of this House, but I do not think that those Peers were touched by God to be here. It was the whim of the Prime Minister of the day who appointed them. So, in that sense, it is an appointed House.
ParlaMint-GB_2017-09-08-lords.u49	Does the noble Baroness subscribe to the view of the noble Lord, Lord Pannick, that our births were accidental, in which case it is not a matter of appointment but of chance?
ParlaMint-GB_2017-09-08-lords.u50	Well, we are all here by that way. This is an appointed House: it just depends on the century in which the Prime Minister made the appointment It is absolutely clear that those of us who are here should bring to the House our own attributes and experience rather than those of our ancestors, proud though I am of my grandfather who was a miner and my other grandfather who was a baker. Their own geographical spread and attributes contributed to this country. But I should be here not because of them—and I do not believe that it is—but because of what I hope I have done by myself As a number of noble Lords have said, if we are to earn the respect of the public for our work, having just 16 people electing someone who is perhaps 12th in line to their title to sit in this House, is not the PR that we would like for the work that we do.
ParlaMint-GB_2017-09-08-lords.u51	Can the noble Baroness deal with the point made by my noble friend Lord True? Should this Bill go through, will the Opposition recognise the effect that that would have on the political balance and therefore be prepared to see those hereditaries appointed as Conservatives in order to maintain that balance? If she gave that undertaking, it would make it much easier for some of us.
ParlaMint-GB_2017-09-08-lords.u52	I have answered that. I said a few moments ago that it has already been done because of the number of new Peers that David Cameron appointed. As Prime Minister he appointed more new Peers than the previous five Prime Ministers did in total. Virtually all of them were appointed to that side of the House, and we have had one. So, in a sense, I have already answered the point—because it has already happened Of the 32 by-elections that have taken place, which the noble Lord, Lord Pannick, mentioned, the total number of votes cast was just under 6,000. That is under 200 votes per seat. All 32 Members elected were white men, as noted by the noble Lord, Lord Pannick, and the noble Baroness, Lady Berridge. The most significant contribution today was the challenge to the Government that, because of their broader remit, it is part of their responsibility to do something about this. That is a challenge that we wholeheartedly endorse We wish the Bill well. Last year, the Government used the slightly weasel words that they were sympathetic to any reform but that it should only be part of a broader review. But as the noble Lord, Lord Tyler, said, because of Brexit we will have very little time to do very much more, and the result of the election removes any such possibility. So we should accept this modest, incremental and reasonable Bill I am grateful for the last intervention because of the acknowledgement that it is the Conservatives who are most worried about this because they will lose some of their seats, which I do not think we have heard before. But change will be very gradual. I look round the Chamber and see some of the hereditary Peers who I am sure will have many more years with us, and we look forward to their contributions. But the Minister must rise to the challenge of his noble friend Lady Berridge. This matter is not simply for this House but for the Government to see whether they want to continue a system where white men have a privileged way of finding their way into the Parliament of this country.
ParlaMint-GB_2017-09-08-lords.u53	My Lords, it is good to start this season of Private Members’ Bills with a traditional number—one that we are all familiar with. I start by thanking the noble Lord, Lord Grocott, for his rendition of it today. The noble Lord has consistently shown a passionate commitment to this issue which is admired, even by those who, as we have heard this morning, are in disagreement with him. Before the noble Lord sums up the debate, I will try to respond to some of the points made and questions raised from the Government’s perspective, and am grateful to all who have taken part The Government are committed to ensuring that this House continues to fulfil its constitutional role as a revising and scrutinising Chamber, a role that it carries out so effectively. As a newcomer to your Lordships’ House and a migrant from the other place—and therefore to be regarded with some suspicion by my noble friend Lord Mancroft—I am even more impressed than I was before at the way this House discharges its responsibilities, scrutinising legislation and holding Government to account, while respecting the primacy of the other place. As a departmental Minister answering questions in another place, I would reckon to know more about the subject in question than my interrogators. In your Lordships’ House, with its wealth of expertise, it is exactly the opposite, with a dramatic reversal of the terms of trade at the Dispatch Box. The Government’s position on Lords reform generally was set out in their manifesto. We do not consider comprehensive reform of this House to be a priority during this Parliament, and I will return in a moment to the question whether this Bill is comprehensive As noble Lords know only too well, the Bill before us today seeks to end the practice of hereditary by-elections which began under the Labour Government’s reforms of 1999, when the majority of the hereditary Peers were removed. Since then, as we have heard today, there have been numerous proposals to end this practice. Indeed, the Labour Government never intended any by-elections to occur. I recall, as shadow Leader in another place, being assured that elections to a reformed upper House with no hereditaries would take place before the 2001 election. The Wakeham commission, as part of its comprehensive package of reform, recommended that excepted hereditary Peers should cease to be Members of this House, and the Labour Government repeated that proposal in numerous White Papers As we have heard, the Constitutional Reform and Governance Act 2010 tried, and failed, to remove by-elections. In the subsequent Parliament, I was the Minister in charge of the coalition Government’s House of Lords Reform Bill, which would also have removed hereditary Peers altogether, and which failed to make progress for the reasons set out by the noble Lord, Lord Tyler. We also had the numerous efforts by noble Lords through Private Members’ Bills to end the by-elections, including Lord Weatherill, Lord Avebury, the noble Lord, Lord Steel, the noble Baroness, Lady Hayman, and now, of course, the noble Lord, Lord Grocott. But thus far, none of these proposals has succeeded in achieving a consensus across this House. Against this background of collective failure of Governments and Back-Benchers, one can but admire the courage of the noble Lord in having another crack It is clear from today’s debate that many noble Lords here today wish to see the end of by-elections. Those who have been following the debate can see the balance of views. I was particularly struck by the point made by my noble friend Lady Berridge, and a consequence of the current arrangement is a system that is very difficult to defend in equality terms. As I think my noble friend explained, there is in fact an exemption from the Equality Act 2010 for this arrangement, but that does not make it any easier to defend. But while the balance of argument in terms of numbers has been in favour of the Bill, we have also heard some strongly held beliefs that while the issue of comprehensive reform remains unsettled, the excepted hereditary Peers should remain—an argument put forward by my noble friends Lord Trefgarne and Lord Caithness We continue to support incremental reforms that achieve this and command consensus across the House, and I shall return in a moment to the question of whether the Bill is incremental. For example, as evidence of our support for incremental reforms under the terms of the House of Lords Reform Act 2014, 68 Members of your Lordships’ House have retired and a further six have ceased to be Members by virtue of their non-attendance. I had the privilege of steering through the other place the House of Lords (Expulsion and Suspension) Act 2015, which provides this House with a power to expel Members in cases of serious misconduct. Those changes have been important in gradually changing the culture of the House. Moreover, looking ahead, it is in that spirit that we should proceed The Bill before us today makes provision to stop any hereditary Peers from taking a seat in this House in the future, while the existing hereditaries will remain. Over time, as has been said by the noble Earl, Lord Erroll, this House would de facto become an appointed Chamber save for the Lords Spiritual. Some noble Lords have argued that this is not incremental as we move to that position. My noble friend Lord True also pointed out that over time, the Bill would affect the party balance in the House as one party has significantly more hereditary Peers than the others. This consequence could be avoided, as my noble friend Lord Forsyth suggested, by appointing Peers to compensate, but that would negate one of the objectives of the Bill, which is to reduce our numbers I am most grateful, as I think are other noble Lords, for the intervention of my noble friend Lord Cope. He is absolutely right to point out that it is our Standing Orders rather than primary legislation which make provision for the by-elections, and that we do not need primary legislation to change them. A number of noble Lords, including my noble friend Lord Cormack and the noble Lord, Lord Pannick, suggested that we might look at that depending on the progress of this Bill. The opening speech of the noble Lord, Lord Grocott, on the process of by-elections, could almost have come out of the Gilbert and Sullivan opera, “Iolanthe”. However, some of the suggestions put forward during this debate for extending the franchise might overcome the size of the electorate In passing, perhaps I may touch on a point brought up by the noble Baroness, Lady D’Souza, and others about the role played by hereditary Peers in the work of the House. The vast majority attend regularly and participate in our proceedings. Today, nearly half of those who are Members of this House by virtue of hereditary peerage are active as Government Ministers or members of committees. Looking at my own party, the ministerial ranks are fortified both by the initial 92 hereditaries such as my noble friend Lord Courtown and by by-election victors such as my noble friend Lord Younger I was also struck by the argument put forward by a number of noble Lords that the 92 were the grit in the oyster, and that those who are elected feel an obligation to stay until the comprehensive reform that was part of the initial deal is secured. My noble friends Lord Trenchard, Lord Elton and Lord Mancroft, and the noble Earl, Lord Erroll, all made the point that they feel an obligation to honour the agreement that was entered into and which was discussed at some length during the debate Since we last debated this subject, there has been an important initiative which to my mind constitutes a decisive reason for pausing this Bill, regardless of one’s views as to whether it is incremental or comprehensive. I would say to the noble Lord, Lord Anderson, that I wrote that sentence myself; I did not take it out of a Civil Service file. But I was struck by a point made by my noble friend Lord Brabazon that I will come on to in a moment. During the last Parliament the Lord Speaker established a cross-party committee specifically to address the size of the Lords, chaired by the noble Lord, Lord Burns. I would like to dissociate myself from the remarks made by the noble Lord, Lord Foulkes, who cast doubt on the suitability of the noble Lord, Lord Burns, as the chairman of that committee. The noble Lord, Lord Burns, has already done a great service to this House by chairing a committee in which it has been difficult to come to a conclusion. Noble Lords may remember the Trade Union Political Funds and Political Party Funding Committee which was chaired by the noble Lord, Lord Burns. It enabled us to make progress with that legislation. I should say to the House that I would rather that the noble Lord, Lord Burns, was chairing this committee than the noble Lord, Lord Foulkes.
ParlaMint-GB_2017-09-08-lords.u54	So would I.
ParlaMint-GB_2017-09-08-lords.u55	The committee has been asked to examine practical and politically viable options for reducing the size of this House, so that progress might be made on the issue, and to provide advice to the Lord Speaker on the potential next steps. I am sure that within the remit was the issue of the hereditaries; it certainly was if the noble Lord, Lord Grocott, gave evidence. The noble Lord, Lord Burns, and the committee have since worked tirelessly on this issue, looking at reform measures to reduce our size as a whole. My noble friend Lord Brabazon reminded us that this was a priority. The committee is going to report in October and the Government look forward to its recommendations. I have no idea what they are going to be, but it cannot be right, in advance of publication and debate on those proposals, to single out one possible element which may or may not be in the recommendations and launch it down the legislative slipway. Consideration of this Bill is therefore premature by singling out as it does one potential reform which does little to address the size of the House. We should await the findings of the committee rather than seeking to pre-empt them, and proceed on that basis On a more consensual note, I agree with what the noble Lord, Lord Grocott, said in his peroration. We should sort this out ourselves before someone else sorts it out for us. I pay tribute to the noble Lord for pursuing this important constitutional matter and to those here today for their insightful contributions to the debate. Finally, I would urge noble Lords to engage with the work of the noble Lord, Lord Burns, and his committee to see if we can find a consensus on the best way forward, because ultimately it should be for this House, working in a spirit of partnership, to address the issue.
ParlaMint-GB_2017-09-08-lords.u56	My Lords, I am grateful to all noble Lords who have contributed to the debate and massively grateful to those who have supported my position I do not know whether to take the speech of the noble Lord, Lord Young, as a clear rejection or as a possible consideration at a later date, and I am sure that that degree of ambiguity was fully intended by him in his remarks. However, I just want to emphasise that this Bill is not about reducing the size of the House. That would be a small net benefit of this Bill, but that is certainly not its objective—if it was, it would be a pretty poor tool In the 17 or 18 years since the passage of the original Bill, 32 new hereditary Peers have arrived, not by any means all of whom have replaced Conservative Peers. The inference of the contribution made by the noble Lord, Lord True, was that this Bill would somehow lead to a massacre of Conservative Peers. It would be a very slow process of attrition and I think it would be about another 40 years before the job was done which, having myself been here for a little while now, is about the pace at which this House likes to move What has been noticeable about the debate, and I shall read it carefully to make sure that my initial impressions are correct, is that the challenge that I put out during my opening speech, which was to hear some positive arguments for the by-elections in terms of how they enhance the House, has not been answered. Of course good people have come here by means of the by-elections—that is not in dispute any more than is the fact that good Bishops have come, as well as good life Peers. But as for by-elections being a mechanism for putting people into a House of Parliament in the 21st century, no one has offered any positive arguments in favour of retaining the system apart from, I think, the noble Lord, Lord Mancroft, who was clearly nostalgic. I understand his nostalgia for a time when virtually everyone here was hereditary and of course most of them voted Conservative. I can understand why that would appeal to him. He described some wonderful debates to us.
ParlaMint-GB_2017-09-08-lords.u57	My Lords, I was not displaying nostalgia; I was reflecting upon the very real fact that the nature of the way the hereditary Peers operated was that, because they were hereditary, they had a degree of independence which was extremely desirable. I was reflecting on that point and it is not a nostalgic one at all. The fact is that the composition of this House today has by its very nature lost to a significant degree its independence from the existing political establishment, to the detriment of both this House and of Parliament.
ParlaMint-GB_2017-09-08-lords.u58	I advise the noble Lord to stop digging. This wondrous independence and spirit of quality and intellectual debate invariably resulted in a House that always supported Conservative Governments and caused no end of trouble to Labour Governments. I will leave that one there I could not improve on my good friend Lord Snape. He has lost none of it in 50 years; he really can turn it on when he needs to. I was always deeply respectful of him. He reports the fact that I was his Chief Whip, but he was my Whip in the 1970s, when he reportedly put next to my name “WWWW”, which meant, “Works well when watched”.
ParlaMint-GB_2017-09-08-lords.u59	Will my noble friend accept the perception of my views at that time? He has come along very well since.
ParlaMint-GB_2017-09-08-lords.u60	I saw no arguments in favour of the by-elections, apart from the one that I really want to put to rest now, which the noble Lord, Lord Trefgarne, repeats time and again about this compromise reached in 1999 which resulted in the 92 hereditary Peers remaining. The noble Lord, Lord True, referred to the fact that I was involved to some extent in that because I was working in Downing Street at the time. I remind him of what I still feel was breath-taking about what happened then. A Labour Government, elected on the clearest possible manifesto commitment to end the hereditary principle as a basis for being in the second Chamber—a Labour Government with a record post-war majority of more than 150—brought that proposal to this House. It was made clear in this House by the noble Lord, Lord Trefgarne, and others that the Bill, with a huge majority and manifesto commitment, would not be allowed to pass unless major concessions were made, of which these 92 Peers are the result. That was not normal parliamentary procedure resulting in this binding agreement; it was blackmail. That is the only argument that has been put forward to continue with these by-elections. It is a history lesson that ought to be written according to what actually happened The only other argument I have picked up is that, somehow or other, the hereditary Peers here provide a constant incentive towards swift movement towards a fully comprehensive elected House. The noble Lord, Lord Young, is in a better position than me because he was there longer: there were loads of debates in the other place on an elected House, but I never heard anyone say that we need to do this because the noble Lords, Lord Trefgarne and Lord Elton, or the noble Earl, Lord Caithness, are insisting that it happens. By definition it simply has not worked. Those Members who want a fully elected House, of which I am not one, have not been able for various reasons to deliver it, so this incentive that allegedly is there clearly is not working. We should remember that as well The only really helpful, constructive attempt to move forward on this, other than what I think is the only sensible way to proceed, which is my Bill unamended—although I always listen to what the noble Lords, Lord Cope and Lord Cormack, and others, have to say—is that there should be an election of the whole House whenever a vacancy occurs rather than these absurd party by-elections with minuscule electorates. I partly answered it in my opening remarks. Even when that happens, less than half the House participates. I always regarded it as a waste of time and I am clearly not the only one. That does not enhance the quality of the democracy, and—this is an even more substantial point made brilliantly by the noble Baroness, Lady Berridge—it does not alter the fundamental flaw that, on the register of hereditary Peers as it stands, there are 198 names, 197 of whom are men. Changing the Standing Orders and having an electorate comprising the whole House would not alter that fundamental problem any more than it would alter the fundamental problem of why on earth the only people entitled to stand should be the heirs of the noble Earl, Lord Caithness, or the noble Lord, Lord Trefgarne, although we hope their heirs do not materialise for a long period yet in their new titles. Why should their heirs have an assisted places scheme to get into the House of Lords We all think our arguments are pretty convincing. I think the argument I and many of my noble friends put forward are absolutely overwhelming, so let us get on with it.
ParlaMint-GB_2017-09-08-lords.u61	That the Bill be now read a second time.
ParlaMint-GB_2017-09-08-lords.u62	My Lords, I am grateful for the opportunity to reintroduce my Bill, which is designed to raise this country’s unusually low age of criminal responsibility from 10 to 12. At present in England and Wales, children are deemed to be criminally responsible from the age of 10. This provision was last amended about 50 years ago in 1963 when the age of criminal responsibility was raised from eight to 10 by the Children and Young Persons Act 1963. This means that children who are too young to attend secondary school can be prosecuted and receive a criminal record. A 10 year-old who commits a “grave crime”, which includes serious violent and sexual crimes but also burglary, will be tried in the adult Crown Court. A child aged 10 or 11 who is accused with an adult will also be tried in the Crown Court The age of criminal responsibility in the United Kingdom is the lowest in Europe. In Ireland in 2006 the age was raised to 12, with exceptions for homicide, rape or aggravated sexual assault. Even in Scotland, where the age of criminal responsibility is particularly low at eight, legislation in 2010 has provided that children cannot be prosecuted below the age of 12. Outside the British Isles, the age of criminal responsibility is invariably higher: in Holland it is 12; in France 13; in Germany, Spain, Italy, Austria, Hungary, Bulgaria, Slovakia, Slovenia, Croatia and Romania it is 14. In most other European countries it ranges between 14 and 18. Across Europe the average age is 14 The United Nations Committee on the Rights of the Child has repeatedly stated that our minimum age of criminal responsibility is not compatible with our obligation under international standards of juvenile justice and the UN Convention on the Rights of the Child. In a statement in 1997 the committee said: “States parties are encouraged to increase their lower minimum age of criminal responsibility to the age of 12 years as the absolute minimum age and to continue to increase it to a higher age level” In subsequent reports in 2005 and 2007 the committee reiterated that a minimum age below 12 is not internationally acceptable. In July last year the committee recommended that the United Kingdom should, “raise the minimum age of criminal responsibility in accordance with acceptable international standards” Taking 10 and 11 year-olds out of the criminal justice system does not mean doing nothing with children who offend; it would mean doing what other countries do with 10 and 11 year-old offenders; it would mean doing what we do with delinquent nine year-olds. In other words, it would mean dealing with the causes of these children’s offending through intervention by children’s services. In the minority of cases where court proceedings are necessary, it would mean bringing children before family court proceedings, which can impose compulsory measures of supervision and care. In the most serious cases this can mean detention for significant periods in secure accommodation, but this would be arranged as part of care proceedings, rather than as a custodial punishment imposed in criminal proceedings Those who oppose increasing the age of criminal responsibility often argue that children of 10 and 11 are capable of telling right from wrong, as though it automatically follows that they should therefore be dealt with in criminal courts, but this does not logically follow. Most six year-olds have a sense of right and wrong but no one suggests that they should be subject to criminal prosecution. In 2012 the Centre for Social Justice, which was set up by the former Secretary of State for Work and Pensions, Iain Duncan-Smith, produced a report on the youth justice system entitled Rules of Engagement: Changing the Heart of Youth Justice. It said: “There is now a significant body of research evidence indicating that early adolescence (under 13-14 years of age) is a period of marked neurodevelopmental immaturity, during which children’s capacity is not equivalent to that of an older adolescent or adult. Such findings cast doubt on the culpability and competency of early adolescents to participate in the criminal process and this raises the question of whether the current minimum age of criminal responsibility, at ten, is appropriate” The evidence from international research is over-whelming. There is extensive evidence from neuroscientists, psychologists and psychiatrists demonstrating the developmental immaturity of young children. The Royal Society in its report Neuroscience and the Law in 2011 said: “In conclusion, it is clear that at the age of ten the brain is developmentally immature, and continues to undergo important changes linked to regulating one’s own behaviour” The Royal College of Psychiatrists has expressed the view, based on similar evidence, that our age of criminal responsibility is too low. The research shows that children of 10 and 11 have less ability to think through the consequences of their actions, less ability to empathise with other people’s feelings, a greater level of impressionability and suggestibility and less ability to control impulsive behaviour. So while a 10 year- old may know that stealing something is wrong, their ability to apply that knowledge to their actions will be very different from that of an 18 year-old. This does not mean that children aged 10 or 11 have no responsibility for their actions, but on any reasonable interpretation of the evidence they must be regarded as less responsible than an older adolescent or an adult. It cannot be right to deal with such young children in a criminal process which assumes a capacity for mature, adult-like decision-making The Beijing rules on juvenile justice state that the age of criminal responsibility, “should not be set at too low an age level, bearing in mind the facts of emotional, mental and developmental immaturity” The official commentary to the rules state: “There is a close relationship between the notion of responsibility for delinquent and criminal behaviour and other social rights and responsibilities” It is therefore significant that in no other area of the law, whether it is the age for paid employment, the age for buying a pet, the age of consent to sexual activity or the age for smoking and drinking, do we regard children as fully competent to take informed decisions until later in adolescence. The age of criminal responsibility is an anomalous exception. In relation to the age of consent to sexual activity, for example, we regard any purported consent as irrelevant, to protect children from abuse or immature sexual experimentation. It is completely illogical that we regard immaturity in this context as worthy of protection by law, but we take a diametrically opposite approach when it comes to criminal responsibility A 30 year-old with the mental age of a 10 year-old child would probably be regarded as unfit to plead, so why do we see a child of 10 as capable of participating in the criminal justice process? The illogicality of our current law is increasingly recognised. The Law Commission concluded last year in its report Unfitness to Plead that the age of criminal responsibility is, “not founded on any logical or principled basis”, and that, “there may be sound policy reasons for looking afresh at the age of criminal responsibility” In Northern Ireland an independent review commissioned by the Minister of Justice in 2011 recommended an immediate increase in the age of criminal responsibility from 10 to 12, and a further scoping study last year made a similar recommendation. In Scotland an advisory group report recommended last year that there should be an immediate increase in the age of criminal responsibility from 10 to 12 It is sometimes argued that there is no need to raise the age of criminal responsibility because the number of 10 and 11 year-olds who receive youth justice disposals is very small: in 2015-16 a total of 360 were cautioned or convicted. However, even though this represents a small proportion of those going through the criminal justice system, what happens to more than 300 vulnerable children can hardly be regarded as unimportant. The fact that the numbers involved are relatively small is, in fact, a strong argument for the Bill. It means that it will not be a huge burden in terms of resources to make alternative provision through welfare interventions and, where necessary, family court proceedings for the children who would otherwise have been charged and prosecuted Nor would dealing with these children through non-criminal processes put the public at risk. On the contrary, dealing with 10 and 11 year-old children through non-criminal procedures would be more effective than using the criminal justice process. The evidence shows that children dealt with through the criminal justice process are more likely to reoffend than those diverted from the criminal justice system and dealt with in other ways. Children who are officially labelled as offenders often react by trying to live up to the label and acting in increasingly delinquent ways to achieve status in front of their friends A briefing on my Bill has been circulated by the Criminal Justice Alliance, which has a membership of 125 organisations involved in the criminal justice system. The briefing concludes: “With the numbers so low, the resources needed to execute a shift towards treating these vulnerable children through a welfare lens, rather than the criminal justice system, would be small while the positive benefits for them, and for wider society, would be very considerable” As the Centre for Social Justice report put it: “Raising the minimum age of criminal responsibility would achieve important changes. Young children would not be tarred with the stigmatising ‘offender’ label which, the evidence shows, can exacerbate delinquency and would more likely have their victim status and welfare needs addressed, which the evidence suggests are currently often neglected” Children who go through the criminal process at a young age are often young people from chaotic, dysfunctional and traumatic backgrounds involving a combination of poor parenting, physical or sexual abuse, conflict within families, substance abuse or mental health problems. The prospects for diverting the child from offending will be far better if these problems are tackled through welfare interventions, rather than by imposing punishments in a criminal court. A welfare approach would avoid unnecessarily giving children a criminal record, which can make it harder for them to gain employment when they reach working age. As unemployment increases the chances of reoffending, this is another way in which criminalising children can increase rather than reduce the likelihood of future crime Of the 10 and 11 year-olds charged and prosecuted each year, very few receive a custodial sentence—in some years none do. However, although the number of serious child offenders is small, the public will obviously want to be assured that raising the age of criminal responsibility will not increase the risk from these young people. Some people who generally support raising the age of criminal responsibility argue that an exception should be made for the most extreme cases, such as homicide or serious sexual offences. It is difficult to see the logic of this approach. The most serious child offenders invariably have the most complex welfare needs. Their backgrounds include experience of serious physical abuse, sexual abuse, emotional abuse and neglect; parental mental illness; rejection and abandonment by adults; traumatic loss; conduct disorders; and serious emotional disturbances. They need a welfare-based approach—in secure care if necessary—to help them face their unresolved trauma, to develop and mature emotionally, to reach an appropriate sense of guilt, and to learn to control their emotional and aggressive impulses The boys who killed James Bulger were 10 at the time of the killing and 11 when they were tried. Most foreign commentators were amazed that children of that age should be tried in an adult Crown Court. They questioned whether such young children could really understand the complexities of a lengthy criminal prosecution and trial; whether they should have appeared in the full glare of media coverage; whether they understood all the issues and the language of the trial; whether they could give sensible instructions to their lawyers; and whether their decision not to give evidence was simply because they were frightened of speaking in such a setting Even though some changes have been made to court processes involving children since then, it remains true that exposing such young children to a criminal trial is no way to achieve justice. Moreover, the case took nine months to come to trial, during which time the defendants received no treatment or therapeutic help in case it prejudiced their pleas. This is a completely unacceptable way to deal with young defendants and one that would be unthinkable anywhere else in Europe. It should be equally unthinkable here. The two boys should have been dealt with in family proceedings and detained in secure accommodation without all the ill-effects which resulted from a public Crown Court trial I commend the Bill to the House. If it were to become law, it would represent an important step towards dealing with child offenders in a way that was more humane, more in line with the reality of children’s development and more effective than our current approach in addressing the environmental and welfare needs which cause their offending. This is one of the shortest Bills I have introduced but, if implemented, it will change the shape of the criminal justice system for our children. I beg to move.
